put_time [ms],get_time [ms],delete_time [ms],
0.055,0.108,0.111,
0.060,0.110,0.110,
0.054,0.105,0.107,
0.054,0.103,0.107,
0.055,0.104,0.105,
0.055,0.107,0.109,
0.056,0.102,0.108,
0.057,0.112,0.109,
0.056,0.107,0.113,
0.069,0.101,0.106,
