put_time [ms],get_time [ms],delete_time [ms],
1.789,4.129,3.653,
1.741,4.043,3.569,
1.743,3.920,3.537,
1.750,4.011,3.570,
1.743,4.017,3.613,
1.758,4.000,3.562,
1.765,4.123,3.568,
1.725,4.126,3.677,
1.764,3.989,3.532,
1.787,4.015,3.634,
