put_time [ms],get_time [ms],delete_time [ms],
0.024,0.476,4.446,
0.023,0.467,4.329,
0.024,0.502,4.352,
0.024,0.477,4.332,
0.024,0.497,4.485,
0.023,0.481,4.373,
0.025,0.485,4.374,
0.023,0.467,4.383,
0.023,0.477,4.332,
0.024,0.479,4.376,
