put_time [ms],get_time [ms],delete_time [ms],
0.000,0.006,0.068,
0.000,0.006,0.071,
0.000,0.006,0.066,
0.000,0.006,0.066,
0.000,0.006,0.070,
0.000,0.006,0.069,
0.000,0.006,0.067,
0.000,0.006,0.066,
0.000,0.006,0.067,
0.000,0.006,0.067,
