put_time [ms],get_time [ms],delete_time [ms],
0.006,0.115,1.084,
0.006,0.113,1.077,
0.006,0.109,1.069,
0.006,0.110,1.044,
0.006,0.110,1.082,
0.006,0.109,1.092,
0.006,0.111,1.092,
0.006,0.114,1.097,
0.006,0.113,1.085,
0.006,0.119,1.111,
