put_time [ms],get_time [ms],delete_time [ms],
0.025,0.510,4.504,
0.024,0.510,4.422,
0.024,0.498,4.526,
0.023,0.498,4.315,
0.024,0.490,4.454,
0.024,0.503,5.447,
0.024,0.510,4.657,
0.024,0.492,4.428,
0.024,0.498,4.381,
0.024,0.533,4.429,
