put_time [ms],get_time [ms],delete_time [ms],
0.199,4.437,38.074,
0.204,4.514,38.512,
0.200,4.557,37.548,
0.199,4.771,40.186,
0.207,4.509,38.675,
0.204,4.552,38.037,
0.209,4.819,38.682,
0.219,5.229,42.015,
0.202,4.473,40.401,
0.206,4.778,39.972,
