put_time [ms],get_time [ms],delete_time [ms],
0.011,0.236,2.128,
0.012,0.249,2.163,
0.012,0.247,2.247,
0.012,0.249,2.215,
0.012,0.239,2.198,
0.012,0.243,2.169,
0.012,0.240,2.263,
0.011,0.234,2.198,
0.012,0.241,2.201,
0.012,0.238,2.195,
