put_time [ms],get_time [ms],delete_time [ms],
0.024,0.023,0.043,
0.012,0.011,0.023,
0.012,0.010,0.024,
0.014,0.011,0.033,
0.012,0.011,0.023,
0.022,0.022,0.026,
0.012,0.011,0.023,
0.012,0.011,0.022,
0.014,0.012,0.024,
0.013,0.012,0.024,
0.023,0.020,0.042,
0.025,0.021,0.047,
0.013,0.012,0.026,
0.015,0.011,0.025,
0.014,0.011,0.025,
0.012,0.011,0.023,
0.012,0.011,0.022,
0.012,0.010,0.022,
0.021,0.012,0.024,
0.012,0.011,0.024,
