put_time [ms],get_time [ms],delete_time [ms],
0.052,0.052,0.100,
0.056,0.053,0.069,
0.042,0.055,0.102,
0.057,0.049,0.076,
0.051,0.029,0.060,
0.056,0.053,0.070,
0.041,0.043,0.098,
0.049,0.046,0.065,
0.055,0.028,0.058,
0.056,0.055,0.102,
0.055,0.052,0.106,
0.049,0.032,0.064,
0.046,0.029,0.058,
0.045,0.043,0.088,
0.051,0.046,0.094,
0.052,0.049,0.052,
0.045,0.022,0.050,
0.053,0.050,0.064,
0.056,0.055,0.104,
0.049,0.023,0.056,
