put_time [ms],get_time [ms],delete_time [ms],
0.115,0.225,0.218,
0.112,0.230,0.219,
0.115,0.233,0.225,
0.115,0.234,0.220,
0.116,0.243,0.235,
0.114,0.237,0.224,
0.113,0.231,0.223,
0.116,0.224,0.214,
0.112,0.230,0.215,
0.112,0.229,0.221,
