put_time [ms],get_time [ms],delete_time [ms],
0.226,0.490,0.434,
0.224,0.469,0.429,
0.220,0.547,0.448,
0.221,0.476,0.432,
0.221,0.453,0.429,
0.223,0.475,0.442,
0.227,0.468,0.437,
0.226,0.475,0.446,
0.220,0.486,0.435,
0.230,0.485,0.446,
