put_time [ms],get_time [ms],delete_time [ms],
3.460,5.140,6.477,
3.507,4.941,6.559,
3.464,5.081,6.470,
3.484,4.992,6.498,
3.494,4.972,6.478,
3.466,5.467,6.675,
3.508,5.336,6.607,
3.477,5.039,6.527,
3.479,4.969,6.487,
3.466,4.954,6.521,
3.479,5.152,6.495,
3.463,4.877,6.395,
3.480,5.257,6.534,
3.458,4.807,6.397,
3.442,4.867,6.373,
3.492,5.029,6.555,
3.467,4.940,6.478,
3.486,5.365,6.502,
3.487,5.609,6.615,
3.484,4.960,6.425,
