put_time [ms],get_time [ms],delete_time [ms],
0.419,0.545,0.774,
0.413,0.540,0.769,
0.415,0.545,0.759,
0.409,0.576,0.762,
0.410,0.532,0.761,
0.412,0.563,0.757,
0.414,0.564,0.771,
0.414,0.553,0.767,
0.419,0.592,0.776,
0.409,0.561,0.758,
0.415,0.564,0.764,
0.415,0.568,0.769,
0.409,0.533,0.755,
0.413,0.540,0.765,
0.411,0.552,0.761,
0.414,0.562,0.772,
0.416,0.544,0.769,
0.417,0.585,0.770,
0.415,0.548,0.769,
0.413,0.580,0.780,
