put_time [ms],get_time [ms],delete_time [ms],
0.841,1.168,1.556,
0.825,1.121,1.539,
0.838,1.097,1.543,
0.832,1.164,1.535,
0.830,1.115,1.540,
0.831,1.158,1.540,
0.844,1.136,1.551,
0.829,1.130,1.569,
0.829,1.142,1.528,
0.833,1.145,1.532,
0.836,1.137,1.555,
0.835,1.136,1.556,
0.827,1.206,1.548,
0.826,1.141,1.535,
0.831,1.167,1.541,
0.832,1.142,1.544,
0.836,1.116,1.541,
0.845,1.111,1.538,
0.843,1.173,1.534,
0.824,1.136,1.544,
