put_time [ms],get_time [ms],delete_time [ms],
19.982,44.301,37.096,
19.927,45.565,38.497,
20.123,44.053,38.868,
19.896,43.437,35.973,
19.590,44.527,39.402,
19.713,43.709,37.990,
19.724,42.496,36.085,
19.818,42.898,36.470,
20.298,43.648,36.566,
19.698,43.851,37.245,
