put_time [ms],get_time [ms],delete_time [ms],
0.008,0.003,0.006,
0.011,0.002,0.010,
0.009,0.002,0.006,
0.012,0.002,0.023,
0.008,0.002,0.012,
0.008,0.003,0.021,
0.008,0.002,0.006,
0.009,0.002,0.006,
0.007,0.002,0.008,
0.009,0.002,0.006,
