put_time [ms],get_time [ms],delete_time [ms],
4.859,9.520,8.960,
4.882,9.243,8.998,
4.878,9.839,8.856,
5.011,9.482,9.079,
4.820,9.493,8.697,
4.923,9.804,9.043,
4.863,9.385,8.744,
4.926,9.289,8.972,
4.761,9.454,8.769,
4.979,9.682,9.118,
