put_time [ms],get_time [ms],delete_time [ms],
0.298,0.491,0.581,
0.305,0.496,0.552,
0.360,0.501,0.552,
0.303,0.514,0.524,
0.301,0.499,0.532,
0.309,0.503,0.564,
0.297,0.504,0.535,
0.303,0.490,0.572,
0.460,0.496,0.527,
0.305,0.510,0.552,
