put_time [ms],get_time [ms],delete_time [ms],
0.005,0.104,1.103,
0.005,0.099,1.053,
0.006,0.112,1.273,
0.005,0.103,1.075,
0.006,0.104,1.067,
0.005,0.107,1.065,
0.005,0.107,1.109,
0.005,0.109,1.056,
0.005,0.109,1.063,
0.005,0.104,1.057,
