put_time [ms],get_time [ms],delete_time [ms],
0.002,0.051,0.543,
0.002,0.051,0.536,
0.002,0.052,0.548,
0.002,0.050,0.528,
0.002,0.052,0.536,
0.002,0.050,0.533,
0.002,0.050,0.610,
0.002,0.050,0.585,
0.002,0.050,0.526,
0.002,0.050,0.532,
