put_time [ms],get_time [ms],delete_time [ms],
0.010,0.105,1.908,
0.010,0.107,1.899,
0.010,0.106,1.900,
0.010,0.104,1.903,
0.010,0.105,1.893,
0.010,0.105,1.910,
0.010,0.106,1.908,
0.010,0.110,1.911,
0.010,0.109,1.909,
0.010,0.105,1.886,
0.010,0.106,1.917,
0.010,0.108,1.887,
0.010,0.101,1.901,
0.010,0.108,1.898,
0.010,0.107,1.931,
0.010,0.102,1.887,
0.010,0.105,1.891,
0.010,0.105,1.900,
0.010,0.106,1.886,
0.010,0.108,1.887,
