put_time [ms],get_time [ms],delete_time [ms],
0.348,4.313,66.083,
0.346,4.574,65.617,
0.341,4.273,64.883,
0.344,4.324,63.916,
0.346,4.506,65.076,
0.344,4.339,64.938,
0.347,4.359,64.787,
0.339,4.283,64.264,
0.341,4.310,64.597,
0.347,4.428,64.568,
0.343,4.387,65.513,
0.349,4.835,65.034,
0.346,4.472,65.928,
0.342,4.324,64.553,
0.346,4.275,65.896,
0.345,4.367,64.904,
0.342,4.369,64.247,
0.346,4.438,64.767,
0.351,4.276,63.994,
0.341,4.499,64.642,
