put_time [ms],get_time [ms],delete_time [ms],
0.000,0.001,0.029,
0.000,0.002,0.029,
0.000,0.001,0.031,
0.000,0.001,0.029,
0.000,0.001,0.029,
0.000,0.002,0.036,
0.000,0.001,0.030,
0.000,0.002,0.029,
0.000,0.001,0.031,
0.000,0.001,0.037,
0.000,0.001,0.029,
0.000,0.001,0.029,
0.000,0.001,0.029,
0.000,0.001,0.029,
0.000,0.001,0.029,
0.000,0.002,0.029,
0.000,0.001,0.029,
0.000,0.002,0.032,
0.000,0.001,0.029,
0.000,0.001,0.029,
