put_time [ms],get_time [ms],delete_time [ms],
0.085,0.965,15.919,
0.083,0.997,15.707,
0.084,0.973,15.315,
0.084,0.976,15.308,
0.082,0.968,15.478,
0.084,1.007,15.565,
0.083,0.977,15.453,
0.083,0.988,15.521,
0.083,0.962,15.403,
0.083,0.979,15.547,
0.083,0.968,15.503,
0.084,0.997,15.713,
0.083,0.974,15.606,
0.084,1.039,15.665,
0.084,1.005,15.610,
0.084,0.997,15.522,
0.084,0.984,15.594,
0.083,0.948,15.453,
0.083,1.040,15.769,
0.083,0.951,15.474,
