put_time [ms],get_time [ms],delete_time [ms],
0.065,0.048,0.119,
0.066,0.050,0.121,
0.066,0.048,0.119,
0.066,0.048,0.121,
0.065,0.047,0.121,
0.065,0.050,0.120,
0.066,0.053,0.124,
0.066,0.049,0.123,
0.066,0.051,0.121,
0.093,0.048,0.118,
0.066,0.049,0.120,
0.067,0.049,0.121,
0.066,0.048,0.124,
0.067,0.049,0.119,
0.136,0.050,0.125,
0.065,0.049,0.120,
0.065,0.047,0.119,
0.068,0.050,0.118,
0.066,0.049,0.121,
0.066,0.049,0.122,
