put_time [ms],get_time [ms],delete_time [ms],
0.007,0.001,0.006,
0.007,0.001,0.007,
0.010,0.001,0.007,
0.010,0.001,0.010,
0.007,0.001,0.004,
0.007,0.001,0.006,
0.006,0.001,0.005,
0.013,0.001,0.012,
0.008,0.001,0.007,
0.008,0.001,0.020,
0.006,0.001,0.004,
0.011,0.001,0.009,
0.009,0.001,0.007,
0.008,0.001,0.017,
0.010,0.001,0.008,
0.008,0.001,0.009,
0.012,0.001,0.011,
0.008,0.001,0.004,
0.010,0.001,0.013,
0.007,0.001,0.006,
