put_time [ms],get_time [ms],delete_time [ms],
0.443,0.217,0.477,
0.420,0.223,0.480,
0.526,0.220,0.478,
0.520,0.240,0.481,
0.529,0.216,0.477,
0.429,0.223,0.485,
0.526,0.225,0.480,
0.405,0.214,0.483,
0.558,0.239,0.475,
0.507,0.227,0.485,
0.522,0.220,0.478,
0.409,0.225,0.488,
0.409,0.224,0.481,
0.529,0.222,0.491,
0.269,0.230,0.480,
0.555,0.217,0.528,
0.559,0.221,0.485,
0.347,0.230,0.487,
0.342,0.218,0.479,
0.430,0.228,0.479,
