put_time [ms],get_time [ms],delete_time [ms],
8.213,9.105,15.477,
8.197,9.049,15.404,
8.182,8.908,15.396,
8.157,9.079,15.385,
8.151,9.048,15.521,
8.186,8.987,15.240,
8.212,9.114,15.606,
8.231,9.790,15.533,
8.227,8.753,15.546,
8.106,8.978,15.617,
8.125,9.133,15.712,
8.198,8.956,15.607,
8.436,8.958,15.567,
8.432,9.058,15.724,
8.283,9.139,15.456,
8.121,8.956,15.510,
8.211,9.212,15.574,
8.213,9.054,15.253,
8.122,9.229,15.555,
8.418,8.862,15.553,
