put_time [ms],get_time [ms],delete_time [ms],
17.876,21.893,33.804,
17.591,21.091,34.198,
17.639,21.326,33.616,
18.073,21.189,33.804,
17.610,21.264,33.545,
17.655,20.797,33.674,
17.807,21.628,34.396,
17.777,21.447,34.067,
18.000,21.121,33.922,
17.970,21.045,34.189,
17.659,21.057,33.846,
17.703,21.447,33.499,
17.950,19.334,31.652,
16.654,19.303,32.248,
16.694,19.403,31.536,
16.742,19.132,31.512,
16.602,18.913,31.205,
16.821,19.201,32.101,
16.535,18.631,30.916,
16.855,19.107,31.689,
