put_time [ms],get_time [ms],delete_time [ms],
0.153,0.000,0.261,
0.162,0.000,0.268,
0.155,0.000,0.263,
0.153,0.000,0.264,
0.153,0.000,0.272,
0.156,0.000,0.260,
0.151,0.000,0.265,
0.158,0.000,0.266,
0.157,0.000,0.267,
0.153,0.000,0.261,
