put_time [ms],get_time [ms],delete_time [ms],
17.900,0.041,35.419,
17.745,0.041,36.256,
17.719,0.042,36.014,
17.693,0.040,35.759,
17.654,0.044,34.621,
17.849,0.041,35.677,
17.783,0.041,37.692,
17.575,0.043,35.420,
17.763,0.041,37.261,
18.681,0.044,36.980,
