put_time [ms],get_time [ms],delete_time [ms],
0.014,0.000,0.016,
0.020,0.000,0.023,
0.014,0.000,0.016,
0.017,0.000,0.016,
0.016,0.000,0.016,
0.018,0.000,0.016,
0.018,0.000,0.016,
0.014,0.000,0.016,
0.015,0.000,0.016,
0.022,0.000,0.016,
