put_time [ms],get_time [ms],delete_time [ms],
0.012,0.015,0.023,
0.012,0.015,0.023,
0.013,0.016,0.024,
0.013,0.015,0.024,
0.013,0.015,0.024,
0.013,0.014,0.023,
0.017,0.020,0.029,
0.012,0.014,0.023,
0.012,0.014,0.023,
0.013,0.015,0.024,
0.013,0.015,0.024,
0.013,0.015,0.024,
0.013,0.014,0.024,
0.013,0.015,0.024,
0.013,0.015,0.024,
0.013,0.015,0.024,
0.013,0.016,0.024,
0.013,0.014,0.025,
0.013,0.015,0.025,
0.017,0.019,0.029,
