put_time [ms],get_time [ms],delete_time [ms],
0.052,0.061,0.094,
0.052,0.061,0.095,
0.052,0.066,0.094,
0.051,0.062,0.094,
0.051,0.064,0.093,
0.051,0.062,0.093,
0.051,0.063,0.094,
0.051,0.065,0.092,
0.051,0.062,0.095,
0.055,0.067,0.095,
0.051,0.061,0.094,
0.051,0.061,0.093,
0.051,0.064,0.094,
0.051,0.065,0.094,
0.051,0.064,0.093,
0.052,0.064,0.099,
0.055,0.062,0.094,
0.051,0.061,0.096,
0.053,0.067,0.098,
0.053,0.060,0.094,
