put_time [ms],get_time [ms],delete_time [ms],
0.011,0.000,0.013,
0.015,0.000,0.020,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.020,0.000,0.026,
0.011,0.000,0.014,
0.011,0.000,0.013,
0.011,0.000,0.014,
0.011,0.000,0.013,
0.011,0.000,0.013,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.013,
0.022,0.000,0.028,
