put_time [ms],get_time [ms],delete_time [ms],
0.485,0.000,0.947,
0.525,0.000,0.970,
0.513,0.000,0.956,
0.508,0.000,0.942,
0.519,0.000,0.985,
0.514,0.000,0.961,
0.569,0.000,1.022,
0.522,0.000,0.952,
0.577,0.000,0.962,
0.526,0.000,0.958,
0.516,0.000,0.941,
0.523,0.000,0.939,
0.570,0.000,0.930,
0.578,0.000,0.930,
0.739,0.000,0.945,
0.519,0.000,0.962,
0.521,0.000,0.974,
0.508,0.000,0.937,
0.513,0.000,0.945,
0.513,0.000,0.944,
