put_time [ms],get_time [ms],delete_time [ms],
3.888,0.004,7.698,
3.848,0.004,7.582,
3.949,0.004,7.629,
3.905,0.004,7.657,
3.897,0.004,7.619,
3.895,0.004,7.651,
3.889,0.004,7.594,
3.976,0.004,7.702,
3.901,0.004,7.598,
3.857,0.004,7.581,
3.934,0.004,7.566,
3.916,0.004,7.680,
3.918,0.004,7.542,
3.932,0.004,7.583,
3.889,0.004,7.616,
3.936,0.004,7.598,
3.941,0.004,7.620,
3.922,0.004,7.636,
3.969,0.004,7.768,
3.900,0.004,7.622,
