put_time [ms],get_time [ms],delete_time [ms],
0.147,0.000,0.262,
0.163,0.000,0.265,
0.129,0.000,0.184,
0.149,0.000,0.261,
0.147,0.000,0.266,
0.132,0.000,0.240,
0.150,0.000,0.263,
0.137,0.000,0.246,
0.067,0.000,0.113,
0.063,0.000,0.113,
0.066,0.000,0.117,
0.063,0.000,0.112,
0.065,0.000,0.113,
0.063,0.000,0.111,
0.064,0.000,0.112,
0.064,0.000,0.113,
0.069,0.000,0.115,
0.064,0.000,0.114,
0.064,0.000,0.114,
0.077,0.000,0.116,
