put_time [ms],get_time [ms],delete_time [ms],
0.000,0.003,0.055,
0.000,0.003,0.056,
0.000,0.002,0.056,
0.000,0.002,0.055,
0.000,0.003,0.056,
0.000,0.003,0.056,
0.000,0.003,0.056,
0.000,0.002,0.057,
0.000,0.002,0.055,
0.000,0.002,0.055,
0.000,0.003,0.055,
0.000,0.002,0.056,
0.000,0.002,0.057,
0.000,0.002,0.056,
0.000,0.003,0.058,
0.000,0.004,0.056,
0.000,0.003,0.055,
0.000,0.003,0.056,
0.000,0.003,0.056,
0.000,0.002,0.057,
