put_time [ms],get_time [ms],delete_time [ms],
0.009,0.103,1.888,
0.010,0.097,1.912,
0.009,0.100,1.895,
0.009,0.105,1.877,
0.010,0.098,1.907,
0.010,0.098,1.885,
0.009,0.103,1.906,
0.010,0.098,1.884,
0.009,0.096,1.884,
0.009,0.101,1.880,
0.010,0.095,1.880,
0.009,0.106,1.927,
0.009,0.099,1.899,
0.010,0.093,1.885,
0.009,0.097,1.898,
0.009,0.099,1.916,
0.010,0.095,1.901,
0.010,0.107,1.923,
0.009,0.097,1.871,
0.009,0.112,1.898,
