put_time [ms],get_time [ms],delete_time [ms],
0.315,3.883,61.712,
0.318,3.799,63.211,
0.316,3.936,62.171,
0.315,3.745,62.195,
0.318,3.955,63.705,
0.316,3.861,64.130,
0.313,4.030,62.374,
0.317,3.940,63.491,
0.316,4.002,63.084,
0.317,3.906,62.960,
0.317,3.852,62.650,
0.320,3.919,62.909,
0.314,3.860,62.078,
0.318,3.871,62.402,
0.314,3.852,62.200,
0.318,3.762,62.396,
0.316,4.027,62.930,
0.317,3.891,62.619,
0.315,3.886,62.238,
0.314,4.009,63.478,
