put_time [ms],get_time [ms],delete_time [ms],
0.019,0.210,3.804,
0.019,0.204,3.782,
0.019,0.209,3.797,
0.019,0.207,3.737,
0.019,0.210,3.765,
0.019,0.202,3.781,
0.019,0.209,3.771,
0.019,0.197,3.733,
0.019,0.204,3.777,
0.019,0.209,3.744,
0.020,0.207,3.775,
0.019,0.204,3.728,
0.019,0.210,3.764,
0.019,0.207,3.746,
0.019,0.201,3.780,
0.019,0.222,3.779,
0.019,0.213,3.782,
0.019,0.205,3.727,
0.019,0.214,3.762,
0.019,0.211,3.778,
