put_time [ms],get_time [ms],delete_time [ms],
1.042,0.001,1.879,
1.023,0.001,1.886,
1.035,0.001,1.935,
1.025,0.001,1.909,
1.013,0.001,1.877,
1.031,0.001,1.878,
1.018,0.001,1.890,
1.027,0.001,1.890,
1.025,0.001,1.874,
1.031,0.001,1.900,
1.016,0.001,1.877,
1.017,0.001,1.887,
1.022,0.001,1.896,
1.019,0.001,1.872,
1.026,0.001,1.892,
1.025,0.001,1.889,
1.028,0.001,1.920,
1.025,0.001,1.893,
1.038,0.001,1.901,
1.015,0.001,1.883,
