put_time [ms],get_time [ms],delete_time [ms],
0.014,0.000,0.014,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.009,0.000,0.007,
0.009,0.000,0.008,
0.018,0.000,0.016,
0.016,0.000,0.018,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.017,0.000,0.016,
0.010,0.000,0.009,
0.008,0.000,0.007,
0.008,0.000,0.007,
0.008,0.000,0.007,
