put_time [ms],get_time [ms],delete_time [ms],
0.255,0.000,0.463,
0.254,0.000,0.459,
0.258,0.000,0.477,
0.257,0.000,0.462,
0.261,0.000,0.466,
0.261,0.000,0.464,
0.257,0.000,0.462,
0.259,0.000,0.469,
0.258,0.000,0.467,
0.257,0.000,0.462,
0.260,0.000,0.465,
0.260,0.000,0.469,
0.256,0.000,0.471,
0.258,0.000,0.466,
0.259,0.000,0.461,
0.261,0.000,0.468,
0.257,0.000,0.463,
0.263,0.000,0.480,
0.258,0.000,0.484,
0.258,0.000,0.465,
