put_time [ms],get_time [ms],delete_time [ms],
4.077,0.005,7.519,
4.103,0.005,7.638,
4.070,0.006,7.590,
4.071,0.006,7.595,
4.082,0.005,7.674,
4.082,0.006,7.590,
4.114,0.005,7.773,
4.050,0.006,7.609,
4.092,0.005,7.542,
4.093,0.005,7.619,
4.184,0.005,7.652,
4.126,0.005,7.655,
4.061,0.005,7.514,
4.161,0.006,7.829,
4.112,0.005,7.580,
4.085,0.005,7.646,
4.011,0.005,7.532,
4.140,0.005,7.600,
4.065,0.006,7.666,
4.091,0.005,7.617,
