put_time [ms],get_time [ms],delete_time [ms],
0.011,0.228,2.160,
0.011,0.228,2.156,
0.011,0.228,2.155,
0.012,0.238,2.233,
0.011,0.243,2.226,
0.012,0.233,2.220,
0.012,0.234,2.146,
0.011,0.228,2.137,
0.011,0.231,2.140,
0.012,0.236,2.171,
