put_time [ms],get_time [ms],delete_time [ms],
0.047,0.988,8.822,
0.047,0.996,8.791,
0.047,0.993,8.885,
0.048,1.001,8.959,
0.047,0.998,8.825,
0.048,0.982,9.012,
0.048,0.989,8.873,
0.050,1.026,9.004,
0.048,1.006,8.930,
0.047,0.973,8.803,
