put_time [ms],get_time [ms],delete_time [ms],
0.000,0.012,0.134,
0.000,0.012,0.133,
0.000,0.013,0.132,
0.001,0.016,0.205,
0.000,0.012,0.163,
0.000,0.013,0.141,
0.000,0.012,0.139,
0.000,0.012,0.134,
0.000,0.012,0.132,
0.000,0.013,0.133,
