put_time [ms],get_time [ms],delete_time [ms],
0.088,2.098,18.032,
0.087,1.979,17.584,
0.086,1.949,17.461,
0.087,1.951,17.579,
0.086,1.911,17.524,
0.089,2.022,17.806,
0.087,1.952,17.462,
0.087,1.972,17.597,
0.086,1.957,17.371,
0.088,2.022,17.641,
