put_time [ms],get_time [ms],delete_time [ms],
0.180,3.969,35.663,
0.175,4.079,35.409,
0.175,4.264,35.468,
0.174,4.087,35.961,
0.180,4.102,35.424,
0.174,4.031,36.732,
0.176,3.922,34.825,
0.178,3.869,35.146,
0.177,4.161,35.811,
0.176,4.222,36.207,
