put_time [ms],get_time [ms],delete_time [ms],
0.043,0.964,8.754,
0.043,0.914,8.610,
0.043,0.947,8.658,
0.043,0.934,8.592,
0.043,0.960,8.746,
0.044,0.973,8.709,
0.043,0.954,8.625,
0.043,0.956,8.651,
0.043,0.979,8.711,
0.043,0.931,8.594,
