put_time [ms],get_time [ms],delete_time [ms],
0.077,0.000,0.133,
0.077,0.000,0.131,
0.080,0.000,0.133,
0.084,0.000,0.139,
0.079,0.000,0.129,
0.111,0.000,0.209,
0.087,0.000,0.132,
0.075,0.000,0.132,
0.076,0.000,0.130,
0.079,0.000,0.126,
