put_time [ms],get_time [ms],delete_time [ms],
0.009,0.000,0.007,
0.009,0.000,0.008,
0.009,0.000,0.008,
0.009,0.000,0.008,
0.016,0.000,0.008,
0.011,0.000,0.008,
0.010,0.000,0.008,
0.012,0.000,0.010,
0.012,0.000,0.008,
0.010,0.000,0.008,
