put_time [ms],get_time [ms],delete_time [ms],
4.423,0.009,8.662,
4.449,0.009,8.795,
4.394,0.009,8.784,
4.456,0.009,8.722,
4.391,0.009,8.644,
4.388,0.009,8.694,
4.384,0.009,8.613,
4.398,0.009,8.827,
4.399,0.009,8.725,
4.420,0.010,8.945,
