put_time [ms],get_time [ms],delete_time [ms],
0.124,0.105,0.231,
0.124,0.102,0.235,
0.128,0.102,0.232,
0.125,0.103,0.235,
0.124,0.103,0.240,
0.125,0.114,0.238,
0.126,0.101,0.234,
0.125,0.103,0.233,
0.254,0.103,0.237,
0.127,0.103,0.254,
0.266,0.111,0.238,
0.226,0.106,0.263,
0.130,0.113,0.254,
0.132,0.105,0.253,
0.132,0.106,0.260,
0.127,0.105,0.248,
0.137,0.101,0.243,
0.124,0.110,0.240,
0.266,0.105,0.244,
0.273,0.102,0.240,
