put_time [ms],get_time [ms],delete_time [ms],
8.426,9.120,15.410,
8.488,8.566,15.379,
8.440,8.586,15.225,
8.336,8.720,15.383,
8.445,8.513,15.322,
7.888,9.029,15.411,
8.583,8.878,15.454,
8.460,9.064,15.311,
8.329,8.638,15.284,
8.465,8.861,15.480,
8.338,8.578,15.441,
8.597,8.831,15.594,
8.609,8.855,15.481,
8.422,8.959,15.441,
8.399,8.751,15.441,
8.433,8.518,15.351,
8.415,9.051,15.319,
8.425,8.781,15.502,
8.348,8.857,15.658,
8.542,8.560,15.482,
