put_time [ms],get_time [ms],delete_time [ms],
1.443,0.953,1.915,
1.461,0.928,1.888,
1.687,0.927,1.900,
1.729,0.955,1.922,
1.704,0.965,1.901,
1.488,0.995,1.923,
1.514,0.999,1.909,
1.702,0.955,1.897,
1.429,0.940,1.911,
1.589,0.945,1.925,
1.656,0.961,1.917,
1.427,0.963,1.920,
1.637,0.945,1.977,
1.674,0.972,1.907,
1.443,0.972,1.953,
1.472,0.974,1.913,
1.622,0.974,1.889,
1.488,0.985,1.894,
1.601,1.015,1.934,
1.530,0.946,1.885,
