put_time [ms],get_time [ms],delete_time [ms],
0.490,1.132,0.926,
0.510,1.219,0.963,
0.496,1.177,0.940,
0.508,1.270,0.953,
0.488,1.164,0.884,
0.483,1.139,0.884,
0.481,1.134,0.865,
0.497,1.154,0.892,
0.485,1.214,0.887,
0.488,1.166,0.886,
