put_time [ms],get_time [ms],delete_time [ms],
0.242,0.587,0.438,
0.244,0.572,0.441,
0.243,0.547,0.444,
0.237,0.563,0.434,
0.244,0.551,0.440,
0.246,0.587,0.448,
0.249,0.581,0.445,
0.243,0.559,0.480,
0.245,0.584,0.452,
0.245,0.561,0.441,
