put_time [ms],get_time [ms],delete_time [ms],
0.996,2.433,1.883,
0.996,2.368,1.827,
0.992,2.358,1.817,
1.080,2.408,1.896,
0.975,2.346,1.804,
0.979,2.284,1.826,
1.012,2.633,1.778,
1.000,2.418,2.204,
1.001,2.382,1.874,
0.984,3.006,1.913,
