put_time [ms],get_time [ms],delete_time [ms],
0.010,0.100,1.885,
0.009,0.102,1.877,
0.009,0.099,1.880,
0.009,0.100,1.918,
0.009,0.107,1.900,
0.009,0.098,1.871,
0.009,0.100,1.884,
0.009,0.102,1.889,
0.010,0.104,1.893,
0.010,0.104,1.878,
0.009,0.100,1.879,
0.009,0.102,1.905,
0.010,0.097,1.880,
0.009,0.098,1.843,
0.009,0.103,1.904,
0.010,0.100,1.893,
0.009,0.102,1.864,
0.009,0.104,1.846,
0.010,0.106,1.862,
0.009,0.098,1.908,
