put_time [ms],get_time [ms],delete_time [ms],
0.000,0.006,0.117,
0.000,0.005,0.111,
0.000,0.005,0.112,
0.000,0.005,0.111,
0.001,0.012,0.253,
0.000,0.005,0.113,
0.000,0.005,0.113,
0.000,0.005,0.113,
0.000,0.006,0.119,
0.001,0.012,0.261,
0.000,0.005,0.113,
0.000,0.005,0.115,
0.000,0.005,0.116,
0.000,0.005,0.112,
0.001,0.011,0.235,
0.000,0.005,0.112,
0.000,0.005,0.119,
0.000,0.005,0.111,
0.000,0.005,0.111,
0.000,0.005,0.112,
